Date,Close_honda,Close_nisan,Close_tesla,Close_ford
2002-08-30,21.2,14.75,,11.77
2002-09-03,20.6,14.0,,10.94
2002-09-04,20.14,14.16,,11.05
2002-09-05,19.97,14.09,,10.69
2002-09-06,20.5,14.26,,10.2
2002-09-09,20.45,14.42,,10.8
2002-09-10,20.31,14.89,,10.9
2002-09-11,20.73,15.01,,11.16
2002-09-12,20.47,14.89,,10.89
2002-09-13,20.31,14.83,,10.65
2002-09-16,20.27,14.8,,10.69
2002-09-17,20.44,14.91,,10.47
2002-09-18,21.27,15.62,,10.26
2002-09-19,21.08,15.11,,9.87
2002-09-20,21.06,15.02,,9.77
2002-09-23,20.77,14.55,,9.66
2002-09-24,20.5,14.6,,9.34
2002-09-25,20.45,14.81,,9.97
2002-09-26,20.8,15.2,,10.11
2002-09-27,20.3,14.8,,9.63
2002-09-30,19.88,14.68,,9.8
2002-10-01,20.47,14.8,,9.9
2002-10-02,19.6,14.2,,9.33
2002-10-03,19.84,14.0,,9.16
2002-10-04,19.98,14.0,,8.66
2002-10-07,19.05,13.46,,8.5
2002-10-08,19.34,13.57,,7.75
2002-10-09,18.7,13.21,,7.15
2002-10-10,19.11,13.18,,7.6
2002-10-11,19.12,13.58,,8.32
2002-10-14,19.0,13.53,,7.93
2002-10-15,19.97,14.11,,8.87
2002-10-16,20.05,13.94,,8.26
2002-10-17,20.55,14.45,,8.49
2002-10-18,20.12,14.74,,8.26
2002-10-21,20.55,14.96,,9.55
2002-10-22,20.1,14.71,,9.4
2002-10-23,20.34,15.75,,9.17
2002-10-24,20.25,15.97,,8.86
2002-10-25,20.81,16.11,,8.72
2002-10-28,19.38,15.75,,8.78
2002-10-29,18.02,15.52,,8.35
2002-10-30,18.52,15.68,,8.42
2002-10-31,18.08,15.3,,8.46
2002-11-01,18.8,16.0,,8.43
2002-11-04,18.64,16.0,,8.56
2002-11-05,18.1,16.17,,8.9
2002-11-06,17.8,15.88,,9.35
2002-11-07,17.8,15.2,,8.8
2002-11-08,17.84,15.15,,8.74
2002-11-11,17.1,15.19,,8.5
2002-11-12,17.53,15.6,,8.63
2002-11-13,17.56,15.84,,8.52
2002-11-14,17.8,16.25,,8.8
2002-11-15,18.23,16.14,,8.65
2002-11-18,18.12,15.85,,8.8
2002-11-19,18.11,15.88,,8.55
2002-11-20,18.48,16.12,,8.93
2002-11-21,18.45,16.1,,10.32
2002-11-22,18.3,16.0,,10.21
2002-11-25,18.88,16.12,,10.88
2002-11-26,18.75,15.74,,10.82
2002-11-27,18.95,16.22,,11.03
2002-11-29,19.02,16.05,,11.38
2002-12-02,18.98,15.94,,11.45
2002-12-03,18.78,15.68,,9.96
2002-12-04,18.55,15.29,,10.15
2002-12-05,18.45,15.02,,10.02
2002-12-06,18.53,15.56,,9.88
2002-12-09,18.47,15.55,,9.45
2002-12-10,18.67,15.8,,9.62
2002-12-11,18.52,15.66,,9.68
2002-12-12,18.7,15.77,,9.85
2002-12-13,18.12,15.9,,9.7
2002-12-16,18.77,16.0,,9.94
2002-12-17,18.23,15.61,,9.88
2002-12-18,17.81,15.32,,9.71
2002-12-19,17.84,15.26,,9.78
2002-12-20,18.3,15.48,,9.78
2002-12-23,18.38,15.32,,9.63
2002-12-24,18.3,15.53,,9.6
2002-12-26,18.34,15.57,,9.79
2002-12-27,18.34,15.31,,9.58
2002-12-30,18.16,15.46,,9.6
2002-12-31,18.06,15.38,,9.3
2003-01-02,18.64,15.84,,9.94
2003-01-03,18.69,15.97,,9.68
2003-01-06,18.66,16.19,,10.07
2003-01-07,18.45,16.06,,10.13
2003-01-08,18.14,15.76,,10.01
2003-01-09,18.39,16.03,,10.23
2003-01-10,18.22,16.12,,10.5
2003-01-13,18.38,16.06,,10.58
2003-01-14,18.16,16.22,,10.53
2003-01-15,17.95,16.23,,10.3
2003-01-16,18.16,16.53,,10.43
2003-01-17,18.05,16.3,,10.16
2003-01-21,17.66,16.23,,10.14
2003-01-22,17.3,16.0,,9.74
2003-01-23,17.75,16.1,,10.01
2003-01-24,17.27,15.85,,9.75
2003-01-27,17.22,15.91,,9.47
2003-01-28,17.53,15.99,,9.57
2003-01-29,16.9,15.54,,9.39
2003-01-30,16.4,15.14,,9.01
2003-01-31,16.7,15.3,,9.11
2003-02-03,17.38,15.46,,9.2
2003-02-04,17.1,15.41,,9.01
2003-02-05,17.1,15.48,,9.09
2003-02-06,17.12,15.5,,8.99
2003-02-07,17.16,15.25,,8.8
2003-02-10,17.14,15.44,,8.95
2003-02-11,17.14,15.3,,8.85
2003-02-12,17.45,15.16,,8.75
2003-02-13,17.53,15.08,,8.44
2003-02-14,18.02,15.35,,8.69
2003-02-18,17.98,15.44,,8.93
2003-02-19,18.0,15.48,,8.82
2003-02-20,18.48,15.51,,8.65
2003-02-21,18.6,15.45,,8.44
2003-02-24,18.45,15.49,,8.29
2003-02-25,18.19,15.01,,8.08
2003-02-26,17.83,14.88,,8.11
2003-02-27,18.02,15.03,,8.33
2003-02-28,18.38,15.13,,8.32
2003-03-03,18.58,15.07,,8.07
2003-03-04,18.14,14.64,,7.74
2003-03-05,18.25,14.28,,7.76
2003-03-06,17.47,14.05,,7.45
2003-03-07,17.02,14.0,,7.22
2003-03-10,16.83,13.91,,6.99
2003-03-11,16.81,13.23,,6.6
2003-03-12,17.2,13.61,,7.08
2003-03-13,17.19,13.57,,7.13
2003-03-14,17.06,13.67,,6.76
2003-03-17,17.3,13.7,,7.19
2003-03-18,17.19,13.71,,7.55
2003-03-19,17.38,13.9,,7.63
2003-03-20,17.9,14.23,,7.5
2003-03-21,18.2,14.43,,8.02
2003-03-24,17.9,14.26,,7.56
2003-03-25,17.53,14.24,,7.63
2003-03-26,17.6,14.18,,7.65
2003-03-27,17.75,13.83,,7.58
2003-03-28,17.42,13.66,,7.41
2003-03-31,16.6,13.31,,7.52
2003-04-01,17.12,13.62,,7.48
2003-04-02,17.48,13.8,,7.75
2003-04-03,17.25,13.72,,7.88
2003-04-04,16.95,13.74,,7.89
2003-04-07,17.38,14.3,,8.05
2003-04-08,17.06,13.82,,7.9
2003-04-09,16.8,13.75,,7.94
2003-04-10,16.7,13.7,,7.9
2003-04-11,16.34,13.59,,8.1
2003-04-14,16.62,13.68,,8.49
2003-04-15,16.56,13.9,,8.35
2003-04-16,16.02,14.32,,9.23
2003-04-17,16.12,14.6,,9.41
2003-04-21,16.16,15.07,,9.92
2003-04-22,16.11,14.85,,10.32
2003-04-23,15.94,15.09,,10.86
2003-04-24,15.87,14.96,,10.5
2003-04-25,15.5,14.61,,9.96
2003-04-28,15.78,14.68,,10.16
2003-04-29,15.87,14.67,,10.32
2003-04-30,16.69,15.33,,10.3
2003-05-01,16.45,15.23,,9.98
2003-05-02,17.0,15.72,,10.04
2003-05-05,17.0,15.65,,10.05
2003-05-06,17.42,15.95,,10.03
2003-05-07,17.5,15.98,,10.0
2003-05-08,17.2,15.56,,9.92
2003-05-09,17.45,15.91,,9.89
2003-05-12,17.48,16.2,,10.04
2003-05-13,17.0,15.67,,10.14
2003-05-14,17.0,15.84,,10.02
2003-05-15,17.1,15.36,,9.96
2003-05-16,16.75,15.16,,10.02
2003-05-19,16.67,14.97,,9.82
2003-05-20,17.06,15.19,,9.62
2003-05-21,16.88,14.89,,9.67
2003-05-22,17.11,15.14,,9.72
2003-05-23,17.34,15.3,,9.56
2003-05-27,17.31,15.15,,10.14
2003-05-28,17.19,15.28,,10.25
2003-05-29,17.4,15.58,,10.08
2003-05-30,17.95,15.85,,10.5
2003-06-02,18.19,15.99,,11.07
2003-06-03,18.14,16.0,,10.69
2003-06-04,18.5,15.98,,10.56
2003-06-05,18.75,16.02,,10.6
2003-06-06,18.98,16.2,,10.71
2003-06-09,18.98,16.39,,10.52
2003-06-10,19.2,16.62,,11.0
2003-06-11,19.53,16.77,,11.33
2003-06-12,19.56,16.94,,11.27
2003-06-13,19.23,16.84,,10.97
2003-06-16,19.16,17.19,,11.23
2003-06-17,19.48,17.98,,11.68
2003-06-18,19.5,18.23,,11.52
2003-06-19,19.7,18.6,,11.28
2003-06-20,19.73,18.6,,11.52
2003-06-23,19.8,18.06,,11.3
2003-06-24,18.9,17.78,,11.35
2003-06-25,18.66,17.94,,11.21
2003-06-26,18.84,18.45,,11.23
2003-06-27,18.9,18.7,,11.03
2003-06-30,19.05,18.84,,10.99
2003-07-01,18.77,18.95,,10.82
2003-07-02,19.6,19.9,,10.87
2003-07-03,19.9,20.0,,10.87
2003-07-07,20.36,21.34,,11.19
2003-07-08,20.84,21.2,,11.16
2003-07-09,21.2,20.78,,11.12
2003-07-10,21.33,20.7,,11.13
2003-07-11,21.02,20.31,,11.29
2003-07-14,21.0,20.8,,11.31
2003-07-15,20.77,20.06,,11.64
2003-07-16,20.56,19.4,,10.99
2003-07-17,20.06,19.08,,10.83
2003-07-18,20.36,19.72,,10.99
2003-07-21,20.12,19.38,,10.55
2003-07-22,20.05,19.78,,10.58
2003-07-23,20.1,19.84,,10.59
2003-07-24,20.05,20.25,,10.68
2003-07-25,20.34,21.1,,10.97
2003-07-28,20.2,20.2,,10.85
2003-07-29,19.81,19.69,,10.83
2003-07-30,19.62,19.4,,10.65
2003-07-31,19.77,19.84,,11.06
2003-08-01,19.6,19.38,,10.9
2003-08-04,19.67,19.48,,10.84
2003-08-05,19.34,19.25,,10.52
2003-08-06,19.94,19.27,,10.65
2003-08-07,19.5,20.16,,10.72
2003-08-08,19.36,19.9,,10.71
2003-08-11,19.89,20.42,,10.71
2003-08-12,20.16,20.44,,10.73
2003-08-13,20.17,20.45,,10.81
2003-08-14,20.62,21.39,,10.76
2003-08-15,20.69,21.55,,10.77
2003-08-18,20.75,21.77,,10.9
2003-08-19,20.77,21.75,,11.07
2003-08-20,20.81,21.27,,11.22
2003-08-21,20.94,21.86,,11.41
2003-08-22,20.56,21.4,,11.23
2003-08-25,20.36,21.4,,11.08
2003-08-26,20.42,21.2,,11.41
2003-08-27,20.28,21.3,,11.64
2003-08-28,20.22,21.66,,11.44
2003-08-29,20.36,21.77,,11.56
2003-09-02,20.67,22.33,,12.31
2003-09-03,20.73,22.39,,11.94
2003-09-04,21.05,22.67,,11.87
2003-09-05,21.45,22.62,,11.73
2003-09-08,21.62,22.8,,11.83
2003-09-09,21.66,22.62,,11.63
2003-09-10,21.45,22.38,,11.38
2003-09-11,21.77,22.48,,11.44
2003-09-12,22.3,23.1,,11.6
2003-09-15,22.3,23.2,,11.37
2003-09-16,23.34,24.56,,11.63
2003-09-17,23.44,24.48,,11.49
2003-09-18,23.39,24.39,,11.73
2003-09-19,22.4,23.1,,11.51
2003-09-22,21.2,22.48,,11.47
2003-09-23,21.4,22.5,,11.52
2003-09-24,20.95,21.95,,11.26
2003-09-25,21.1,21.6,,11.15
2003-09-26,20.95,21.81,,11.0
2003-09-29,20.34,21.95,,10.93
2003-09-30,20.16,21.73,,10.77
2003-10-01,20.6,22.52,,11.1
2003-10-02,20.2,22.36,,11.02
2003-10-03,20.64,22.88,,11.41
2003-10-06,20.84,22.62,,11.39
2003-10-07,21.1,23.12,,11.42
2003-10-08,19.94,22.2,,11.5
2003-10-09,20.3,22.56,,11.71
2003-10-10,20.08,22.44,,11.7
2003-10-13,20.52,22.83,,11.97
2003-10-14,20.47,22.94,,11.95
2003-10-15,20.1,23.6,,12.14
2003-10-16,20.44,23.89,,12.34
2003-10-17,20.2,23.55,,12.13
2003-10-20,20.4,23.81,,12.39
2003-10-21,20.19,23.61,,12.17
2003-10-22,19.6,23.19,,11.85
2003-10-23,19.39,22.95,,12.09
2003-10-24,19.84,22.62,,11.9
2003-10-27,20.19,22.72,,12.02
2003-10-28,20.31,22.84,,12.4
2003-10-29,19.95,22.95,,12.43
2003-10-30,20.58,22.78,,12.15
2003-10-31,20.05,22.61,,12.13
2003-11-03,20.44,23.06,,12.22
2003-11-04,20.52,24.02,,12.32
2003-11-05,20.75,24.16,,12.17
2003-11-06,20.3,23.75,,12.11
2003-11-07,20.47,23.98,,12.19
2003-11-10,20.34,23.7,,12.22
2003-11-11,20.0,22.75,,12.31
2003-11-12,20.38,23.69,,13.06
2003-11-13,20.14,23.72,,13.14
2003-11-14,20.1,23.48,,12.96
2003-11-17,19.73,23.16,,12.71
2003-11-18,19.4,22.27,,12.61
2003-11-19,19.4,22.03,,12.58
2003-11-20,19.19,21.62,,12.42
2003-11-21,19.19,22.05,,12.35
2003-11-24,19.55,22.42,,12.63
2003-11-25,19.55,21.81,,13.0
2003-11-26,19.84,22.6,,12.92
2003-11-28,20.23,22.78,,13.2
2003-12-01,20.45,23.58,,13.12
2003-12-02,20.25,23.2,,12.92
2003-12-03,20.2,23.39,,13.18
2003-12-04,20.89,23.75,,13.1
2003-12-05,20.62,23.2,,12.97
2003-12-08,20.88,23.38,,13.22
2003-12-09,20.4,22.73,,13.51
2003-12-10,20.3,22.27,,13.33
2003-12-11,20.81,22.89,,13.74
2003-12-12,20.9,22.45,,13.72
2003-12-15,20.98,22.45,,14.28
2003-12-16,20.84,22.55,,14.35
2003-12-17,20.95,22.16,,14.67
2003-12-18,21.55,22.8,,14.92
2003-12-19,21.81,22.77,,15.24
2003-12-22,21.89,23.22,,16.8
2003-12-23,21.92,23.19,,16.17
2003-12-24,21.84,22.94,,16.2
2003-12-26,21.6,22.66,,16.19
2003-12-29,22.16,23.1,,16.16
2003-12-30,22.4,22.66,,15.99
2003-12-31,22.5,22.45,,16.0
2004-01-02,22.64,22.9,,16.08
2004-01-05,23.34,23.8,,16.6
2004-01-06,22.56,23.69,,16.55
2004-01-07,22.05,23.4,,16.98
2004-01-08,22.25,23.23,,17.1
2004-01-09,22.5,22.52,,16.56
2004-01-12,22.4,22.55,,16.4
2004-01-13,21.94,22.5,,16.28
2004-01-14,21.83,22.47,,16.19
2004-01-15,21.16,22.28,,16.05
2004-01-16,22.0,22.7,,16.12
2004-01-20,22.23,23.06,,16.2
2004-01-21,22.3,22.83,,16.44
2004-01-22,22.11,22.9,,16.44
2004-01-23,21.58,22.52,,15.83
2004-01-26,21.5,22.34,,15.96
2004-01-27,21.16,21.97,,15.94
2004-01-28,20.9,21.56,,15.58
2004-01-29,20.86,21.6,,14.84
2004-01-30,21.34,21.31,,14.54
2004-02-02,21.06,21.64,,13.95
2004-02-03,21.2,21.22,,13.72
2004-02-04,20.73,20.44,,13.89
2004-02-05,21.23,21.08,,14.15
2004-02-06,21.3,20.88,,14.28
2004-02-09,20.98,20.62,,14.16
2004-02-10,21.45,20.7,,14.39
2004-02-11,21.62,20.9,,14.64
2004-02-12,21.4,20.44,,14.55
2004-02-13,21.36,20.38,,14.36
2004-02-17,21.81,21.16,,14.58
2004-02-18,21.4,21.27,,14.39
2004-02-19,21.52,21.5,,14.45
2004-02-20,21.6,21.73,,14.17
2004-02-23,21.84,21.81,,13.98
2004-02-24,21.66,21.77,,13.59
2004-02-25,21.38,21.56,,13.66
2004-02-26,21.45,21.84,,13.66
2004-02-27,21.81,22.1,,13.75
2004-03-01,21.98,22.34,,13.99
2004-03-02,22.38,22.45,,14.12
2004-03-03,22.27,22.56,,13.88
2004-03-04,22.31,22.62,,13.69
2004-03-05,22.75,22.7,,14.1
2004-03-08,22.38,22.4,,13.7
2004-03-09,22.6,22.23,,13.53
2004-03-10,22.19,21.69,,13.19
2004-03-11,21.55,21.33,,13.02
2004-03-12,21.81,21.58,,13.29
2004-03-15,21.52,21.39,,13.02
2004-03-16,21.89,21.86,,13.08
2004-03-17,22.53,22.25,,13.37
2004-03-18,22.34,22.16,,13.32
2004-03-19,22.31,21.78,,13.06
2004-03-22,22.06,21.2,,12.91
2004-03-23,22.16,21.3,,12.89
2004-03-24,22.3,21.67,,12.99
2004-03-25,22.39,21.69,,13.18
2004-03-26,22.9,22.27,,13.28
2004-03-29,23.25,22.64,,13.41
2004-03-30,23.27,22.7,,13.65
2004-03-31,23.14,22.02,,13.57
2004-04-01,22.62,22.4,,13.42
2004-04-02,22.8,22.75,,13.66
2004-04-05,23.14,23.45,,14.07
2004-04-06,22.72,22.9,,14.0
2004-04-07,22.52,22.9,,13.67
2004-04-08,22.45,22.8,,13.59
2004-04-12,22.64,22.97,,13.69
2004-04-13,22.23,22.3,,13.41
2004-04-14,21.9,21.6,,13.24
2004-04-15,21.67,21.56,,13.12
2004-04-16,22.5,21.94,,13.34
2004-04-19,22.03,21.9,,13.35
2004-04-20,22.42,22.16,,13.56
2004-04-21,21.8,22.47,,14.94
2004-04-22,22.12,23.03,,15.77
2004-04-23,21.8,23.2,,15.7
2004-04-26,21.4,23.19,,15.69
2004-04-27,20.95,22.88,,16.03
2004-04-28,20.52,22.27,,15.5
2004-04-29,20.58,22.1,,15.37
2004-04-30,20.16,21.9,,15.36
2004-05-03,19.77,22.03,,15.27
2004-05-04,20.1,22.11,,15.41
2004-05-05,20.27,22.33,,15.12
2004-05-06,20.1,22.1,,14.89
2004-05-07,19.95,21.75,,14.4
2004-05-10,19.64,21.0,,14.01
2004-05-11,20.02,21.17,,14.38
2004-05-12,20.66,21.25,,14.49
2004-05-13,20.23,20.28,,14.41
2004-05-14,20.45,19.69,,14.7
2004-05-17,20.6,19.31,,14.27
2004-05-18,20.5,19.61,,14.45
2004-05-19,20.2,20.05,,14.08
2004-05-20,20.5,19.98,,14.18
2004-05-21,20.66,20.1,,14.24
2004-05-24,20.69,20.31,,14.29
2004-05-25,20.95,20.52,,14.68
2004-05-26,20.8,20.28,,15.02
2004-05-27,21.55,20.48,,15.04
2004-05-28,21.6,20.31,,14.85
2004-06-01,21.5,19.94,,15.04
2004-06-02,21.78,19.95,,14.89
2004-06-03,21.5,19.5,,14.75
2004-06-04,22.2,20.38,,14.91
2004-06-07,22.84,21.44,,15.2
2004-06-08,22.86,21.1,,15.42
2004-06-09,22.34,20.52,,15.4
2004-06-10,22.58,21.16,,15.58
2004-06-14,21.9,20.22,,15.22
2004-06-15,22.52,20.98,,15.41
2004-06-16,22.73,20.75,,15.63
2004-06-17,22.69,20.66,,15.64
2004-06-18,23.02,20.34,,15.89
2004-06-21,23.1,20.58,,15.65
2004-06-22,23.36,20.61,,16.0
2004-06-23,24.2,21.1,,16.36
2004-06-24,24.39,21.86,,16.16
2004-06-25,24.3,22.25,,15.85
2004-06-28,24.33,22.06,,15.65
2004-06-29,24.48,22.14,,15.87
2004-06-30,24.31,22.36,,15.65
2004-07-01,24.02,22.19,,15.02
2004-07-02,23.58,22.03,,14.95
2004-07-06,23.3,21.6,,14.96
2004-07-07,23.23,21.84,,14.96
2004-07-08,22.62,21.6,,14.77
2004-07-09,22.98,21.83,,15.16
2004-07-12,22.89,21.69,,15.15
2004-07-13,23.62,22.2,,15.15
2004-07-14,22.9,21.56,,15.1
2004-07-15,22.84,21.48,,15.03
2004-07-16,22.9,21.4,,14.85
2004-07-19,22.97,21.48,,14.98
2004-07-20,23.11,21.14,,14.6
2004-07-21,23.05,21.1,,14.53
2004-07-22,23.2,21.12,,14.65
2004-07-23,22.66,20.94,,14.67
2004-07-26,23.05,20.9,,14.74
2004-07-27,23.08,21.16,,14.88
2004-07-28,23.67,21.3,,15.19
2004-07-29,23.95,21.5,,14.95
2004-07-30,24.27,21.44,,14.72
2004-08-02,24.39,21.52,,15.05
2004-08-03,24.06,21.33,,14.71
2004-08-04,24.02,21.31,,14.69
2004-08-05,23.42,20.69,,14.2
2004-08-06,23.22,20.86,,14.07
2004-08-09,23.31,20.94,,14.08
2004-08-10,23.3,20.77,,14.32
2004-08-11,23.73,20.89,,14.23
2004-08-12,23.5,20.5,,13.86
2004-08-13,23.19,20.48,,13.8
2004-08-16,23.2,20.67,,14.06
2004-08-17,23.38,20.7,,14.15
2004-08-18,23.84,20.94,,14.3
2004-08-19,23.56,20.7,,14.0
2004-08-20,23.94,20.98,,14.11
2004-08-23,24.02,21.0,,14.04
2004-08-24,24.05,21.2,,13.91
2004-08-25,24.6,21.53,,13.96
2004-08-26,24.73,21.44,,13.97
2004-08-27,24.95,21.42,,14.12
2004-08-30,24.84,21.44,,13.96
2004-08-31,24.98,21.8,,14.11
2004-09-01,24.8,21.7,,13.9
2004-09-02,24.69,21.86,,14.36
2004-09-03,24.02,21.34,,14.21
2004-09-07,24.84,21.86,,14.56
2004-09-08,24.84,21.88,,14.25
2004-09-09,24.52,21.53,,14.17
2004-09-10,24.84,21.6,,13.96
2004-09-13,25.05,21.77,,14.1
2004-09-14,25.38,22.34,,13.98
2004-09-15,25.1,21.95,,13.81
2004-09-16,25.12,22.25,,13.95
2004-09-17,25.1,22.06,,14.22
2004-09-20,25.06,22.02,,14.13
2004-09-21,25.38,22.2,,14.23
2004-09-22,24.67,21.75,,14.0
2004-09-23,24.58,21.66,,13.8
2004-09-24,24.67,21.69,,13.8
2004-09-27,24.44,21.25,,13.89
2004-09-28,24.16,21.3,,13.92
2004-09-29,23.94,21.16,,13.86
2004-09-30,24.36,21.66,,14.05
2004-10-01,24.77,22.1,,14.19
2004-10-04,24.94,22.4,,14.15
2004-10-05,24.69,22.14,,14.16
2004-10-06,24.69,22.22,,14.18
2004-10-07,24.53,21.88,,13.86
2004-10-08,24.77,22.19,,13.95
2004-10-11,24.81,22.3,,13.95
2004-10-12,24.52,21.8,,13.82
2004-10-13,24.06,21.61,,13.69
2004-10-14,23.9,21.27,,13.12
2004-10-15,23.95,21.52,,13.25
2004-10-18,23.84,21.72,,13.39
2004-10-19,23.86,21.73,,12.93
2004-10-20,23.83,22.05,,12.9
2004-10-21,23.73,22.33,,13.06
2004-10-22,23.67,22.19,,12.97
2004-10-25,23.8,21.95,,12.7
2004-10-26,23.8,21.81,,12.85
2004-10-27,24.3,22.05,,13.14
2004-10-28,24.75,21.94,,13.16
2004-10-29,24.3,22.52,,13.03
2004-11-01,24.34,21.73,,13.23
2004-11-02,24.66,21.77,,13.24
2004-11-03,24.73,21.9,,13.25
2004-11-04,24.9,22.05,,13.78
2004-11-05,25.2,21.97,,13.81
2004-11-08,25.17,21.75,,13.77
2004-11-09,25.34,21.56,,14.08
2004-11-10,25.28,21.39,,13.91
2004-11-11,25.06,21.28,,14.25
2004-11-12,25.45,21.7,,14.23
2004-11-15,25.34,21.73,,14.35
2004-11-16,25.2,21.56,,14.21
2004-11-17,24.97,21.67,,14.31
2004-11-18,24.55,21.2,,14.34
2004-11-19,24.25,21.0,,14.15
2004-11-22,24.38,20.88,,14.09
2004-11-23,24.16,20.8,,14.09
2004-11-24,24.52,21.1,,14.08
2004-11-26,24.55,21.11,,14.25
2004-11-29,24.44,21.2,,14.23
2004-11-30,23.95,21.0,,14.18
2004-12-01,24.23,21.31,,14.14
2004-12-02,24.36,21.38,,14.23
2004-12-03,24.67,21.44,,14.31
2004-12-06,24.27,21.05,,14.27
2004-12-07,24.2,20.73,,14.23
2004-12-08,24.66,20.95,,14.21
2004-12-09,24.7,20.81,,14.24
2004-12-10,24.62,20.66,,14.22
2004-12-13,24.89,20.73,,14.23
2004-12-14,24.94,20.9,,14.32
2004-12-15,25.2,20.88,,14.29
2004-12-16,25.12,20.94,,14.22
2004-12-17,25.19,21.05,,14.34
2004-12-20,25.23,21.1,,14.66
2004-12-21,25.42,21.05,,14.71
2004-12-22,25.38,21.11,,14.83
2004-12-23,25.45,21.19,,14.8
2004-12-27,25.64,21.5,,14.74
2004-12-28,25.78,21.69,,14.88
2004-12-29,25.3,21.31,,14.74
2004-12-30,25.84,21.44,,14.8
2004-12-31,26.06,21.92,,14.64
2005-01-03,25.88,21.62,,14.71
2005-01-04,25.25,21.34,,14.66
2005-01-05,25.61,21.34,,14.43
2005-01-06,25.7,21.31,,14.45
2005-01-07,25.66,21.56,,14.65
2005-01-10,25.88,21.77,,14.55
2005-01-11,26.05,22.23,,14.43
2005-01-12,26.25,22.27,,14.32
2005-01-13,26.06,21.94,,14.08
2005-01-14,26.66,22.22,,14.06
2005-01-18,26.28,21.94,,14.08
2005-01-19,26.12,21.56,,13.93
2005-01-20,25.77,21.25,,13.46
2005-01-21,26.1,21.62,,13.11
2005-01-24,26.14,21.31,,13.07
2005-01-25,25.77,21.34,,13.23
2005-01-26,26.22,21.81,,13.35
2005-01-27,25.73,21.3,,13.19
2005-01-28,25.94,21.19,,13.14
2005-01-31,26.25,21.19,,13.17
2005-02-01,26.23,21.31,,13.08
2005-02-02,26.45,21.34,,13.27
2005-02-03,26.19,20.9,,13.11
2005-02-04,26.39,21.22,,13.22
2005-02-07,26.03,21.19,,13.42
2005-02-08,25.95,21.16,,13.16
2005-02-09,25.86,21.3,,13.12
2005-02-10,25.77,21.64,,13.1
2005-02-11,25.84,21.56,,13.06
2005-02-14,26.19,21.56,,13.1
2005-02-15,26.56,21.61,,13.16
2005-02-16,26.45,21.5,,13.25
2005-02-17,26.31,21.31,,13.0
2005-02-18,26.8,21.38,,12.96
2005-02-22,26.44,21.36,,12.76
2005-02-23,26.31,21.27,,12.81
2005-02-24,26.5,20.95,,12.8
2005-02-25,26.75,21.27,,13.0
2005-02-28,26.84,21.44,,12.65
2005-03-01,26.78,21.45,,12.67
2005-03-02,26.95,21.48,,12.47
2005-03-03,26.84,21.45,,12.5
2005-03-04,27.1,21.7,,12.4
2005-03-07,27.05,21.62,,12.52
2005-03-08,27.1,21.47,,12.45
2005-03-09,27.17,21.6,,12.34
2005-03-10,26.9,21.48,,12.37
2005-03-11,26.6,21.42,,12.39
2005-03-14,26.14,21.2,,12.39
2005-03-15,25.84,20.81,,12.23
2005-03-16,26.1,20.9,,11.91
2005-03-17,25.77,20.92,,11.67
2005-03-18,25.55,21.1,,11.39
2005-03-21,25.42,21.0,,11.51
2005-03-22,25.05,20.75,,11.17
2005-03-23,24.98,20.75,,10.99
2005-03-24,25.2,20.45,,11.29
2005-03-28,25.55,20.55,,11.22
2005-03-29,25.02,20.02,,11.27
2005-03-30,25.06,20.34,,11.44
2005-03-31,25.05,20.47,,11.33
2005-04-01,24.98,20.53,,11.18
2005-04-04,25.16,20.45,,11.09
2005-04-05,25.6,20.66,,11.1
2005-04-06,25.73,20.7,,11.11
2005-04-07,25.94,20.92,,11.3
2005-04-08,25.77,20.95,,11.03
2005-04-11,25.56,20.9,,10.44
2005-04-12,25.55,20.73,,10.06
2005-04-13,25.44,20.5,,10.05
2005-04-14,25.05,20.16,,9.75
2005-04-15,24.6,20.02,,9.5
2005-04-18,24.11,19.66,,9.34
2005-04-19,24.52,19.8,,9.28
2005-04-20,24.25,19.52,,9.34
2005-04-21,24.55,19.83,,9.82
2005-04-22,24.56,19.6,,9.89
2005-04-25,24.95,19.66,,9.79
2005-04-26,24.3,19.83,,9.57
2005-04-27,24.16,19.77,,9.44
2005-04-28,23.84,19.3,,9.14
2005-04-29,24.1,19.66,,9.11
2005-05-02,24.02,19.64,,9.22
2005-05-03,24.05,19.89,,9.47
2005-05-04,24.36,20.1,,10.16
2005-05-05,24.2,20.03,,9.7
2005-05-06,24.77,20.3,,9.76
2005-05-09,24.55,20.27,,9.95
2005-05-10,24.42,20.06,,9.78
2005-05-11,24.52,19.97,,9.64
2005-05-12,24.05,19.44,,9.35
2005-05-13,23.86,19.5,,9.3
2005-05-16,24.16,19.6,,9.41
2005-05-17,24.11,19.53,,9.31
2005-05-18,24.23,19.64,,9.92
2005-05-19,24.45,19.86,,10.01
2005-05-20,24.3,19.73,,10.0
2005-05-23,24.75,20.03,,10.17
2005-05-24,24.73,20.08,,9.98
2005-05-25,24.6,19.9,,9.96
2005-05-26,24.44,19.98,,10.03
2005-05-27,24.66,20.19,,10.07
2005-05-31,24.72,19.66,,9.98
2005-06-01,24.9,19.92,,9.92
2005-06-02,24.75,20.16,,10.27
2005-06-03,24.73,19.84,,9.9
2005-06-06,25.0,20.06,,9.96
2005-06-07,24.66,19.84,,10.06
2005-06-08,24.84,20.06,,10.09
